"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"87" 44.3304348262386 44.0309596766914 50.0895880587953 52.1678630873894 55.6327405310768 56.256922403522 61.6813301132108 62.955770002416 67.3274945962424 68.6851929116792 70.4150725631174 75.295044793415 78.280304664393 80.9384354826371 86.2639465833985 88.8231340808614 92.9039099605242 92.0427790527732 97.0225463442224 98.8688017082094
"88" 42.6419773607002 46.7090268128076 48.6378032470319 53.0658844197442 54.437187215763 58.5787184881327 62.0306999565151 62.5326787725345 66.8725770498646 69.5025317403904 74.5424524165591 76.0686054244771 79.5762094579289 82.7766950546369 85.392808885813 89.3834097520538 90.2497793995764 94.076197638314 95.5653424587613 100.942617665951
"89" 42.7538422681006 45.1093431744964 49.4442137746399 52.3275760073051 53.7648360757398 57.1825510284124 60.3143936549572 65.8185797545217 67.5845910670414 70.5115699783256 72.2113805125052 75.9652311109613 78.7851878130866 83.5135075996286 85.2614288447025 87.4562552394976 90.7500815753554 93.6507020127645 97.9039857896612 100.110293617705
"90" 42.3142265376968 46.1005715629318 47.4024067126144 52.2656782524348 55.1333850992495 56.4650169049692 61.4053045168831 63.6706543905886 67.5145622328606 70.5310338524483 74.4417871128582 76.3672341776074 79.9091713982365 83.2245357672569 84.8702269962052 88.40518036982 93.0543018271221 93.3425655152853 97.2547319079714 100.493223404341
"91" 43.6597089322836 46.3078013109164 47.3595099443224 52.1068540163643 52.2917208487428 59.0930078743301 61.3726823369701 65.385441007907 67.038010252802 71.424059741392 73.6696600094294 75.2114235897856 79.5928491499737 80.816234496846 86.4310112826912 88.8650522360204 90.9270619294119 92.9622505116946 96.5795800828935 100.457079855288
"92" 44.6016180438515 46.9987089601045 49.281441090985 50.7655799444123 53.8816806876532 56.8567736259974 60.704451555439 63.1173273241487 66.9451913598858 69.887228220581 71.9391869818821 75.9382811403457 77.3664373538091 81.6552840425443 85.7620624762246 87.8298877055964 90.495288511748 94.5069237884446 96.237071584388 100.60122840486
"93" 40.5624133786825 45.9435533705396 50.7551136854304 51.8875418343183 55.6942841832262 59.1092518634164 60.3179939148277 64.678226561712 66.9618375501437 68.7057336182147 72.2343083316816 75.486500633163 79.9911716948178 81.5120019400513 84.2353524139866 87.7072427238219 91.1577917182645 95.9161721334195 96.8466552142543 99.2283646022481
"94" 43.8304417709013 47.7368631235125 48.7079260739174 52.6894145049937 53.9207535129763 58.5144761751975 59.996205765597 63.5000286371648 67.4965293719252 69.8750972024038 73.3948631978711 74.5946415667127 81.1981656007474 81.2068592621461 84.1897482426955 87.9758256378676 91.2608387744536 93.1449592480458 97.6084005274154 100.042739364156
"95" 41.9300940606399 45.2749513559879 51.9136350553084 51.5107754236789 54.0727454205891 58.5298904972107 60.7507284532888 64.9411842910648 66.8081400224087 68.4323269513233 72.0710416478819 76.9283425324496 80.2069015141024 81.7258996083911 83.1765935074878 88.994358514084 90.8163791858484 94.8417417984832 95.9285988337273 100.588002502480
"96" 41.4719289460849 44.9105056934694 48.0548425631840 53.380687999721 56.0164602558546 56.7988807027871 61.1219893891109 63.9511661610637 66.5726539088858 69.9856145206438 72.7131708465776 74.3978495068223 79.3327316258467 83.2659008594767 85.3096534211332 89.5728138772017 90.8995694675979 96.795054382311 95.5169514510006 99.1898981610135
"97" 43.4981132589699 46.5137317382092 50.2576508551359 53.1297198042537 54.8795508424414 59.8218297245937 62.1906608494779 64.3028492638028 66.1945657012736 70.6804257821235 74.0225553315104 76.6048538653713 78.323288634505 81.9517579475703 85.7027467637889 88.4432783779655 91.4630581533451 93.282216395146 96.1753007393328 100.627505159259
"98" 42.8792253194777 46.2789776441208 48.0597816808997 51.1191021063642 55.3280052909604 58.0293419918977 60.9919854577372 64.1507287145501 66.8585774281003 71.2323301900738 72.8451711402308 74.6214716421691 79.4862487220517 82.3328935793723 85.626223187978 86.9865056144967 90.2199530084629 92.915078257732 97.7602051283057 98.682610407535
"99" 43.8955136107364 46.6015605199289 49.3654237890695 51.7736139065798 54.5587125076466 59.2590771582883 61.6088882199193 63.2177256039918 66.9705415502136 69.464668665591 72.7384154187096 77.811695567266 80.1374815780455 80.40300110678 85.4209258532211 87.0371418625771 91.6235577283208 93.7805531671758 97.135040012255 100.314962067648
"100" 43.4600784384027 45.8841555880072 49.5473102484408 52.3255170891763 54.7535479263253 57.3195000352729 60.1629072046412 63.9694661078233 66.1451115029895 70.5474257352775 72.2484310386506 74.4754889950375 78.2163908361523 82.816664364755 85.4948293896324 87.2420062477057 91.9555524797851 94.3516062024822 96.9155209971823 100.926243266159
